Bornholdt baseline run (lattice or network)
params: {'topology': 'lattice', 'L': 32, 'n': None, 'net_params': {'m': 2, 'k': 4, 'p': 0.1}, 'J': 1.0, 'alpha': 8.0, 'T': 1.5, 'seed': 0, 'n_steps': 20000, 'burn_in': 10000, 'thin': 1, 'eps': 1e-06}
columns: t,M,r,abs_r,C_mean,chartist_frac,fundamentalist_frac
1.249100000000000000e+04,-9.179687500000000000e-02,-2.273876265664229734e-01,2.273876265664229734e-01,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.249200000000000000e+04,-8.007812500000000000e-02,-1.365739408365307384e-01,1.365739408365307384e-01,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.249300000000000000e+04,-1.015625000000000000e-01,2.376690102555865103e-01,2.376690102555865103e-01,1.015625000000000000e-01,4.492187500000000000e-01,5.507812500000000000e-01
1.249400000000000000e+04,-4.492187500000000000e-02,-8.157370881358549930e-01,8.157370881358549930e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.249500000000000000e+04,-2.539062500000000000e-02,-5.705277352495774501e-01,5.705277352495774501e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.249600000000000000e+04,-2.734375000000000000e-02,7.410515907374382039e-02,7.410515907374382039e-02,2.734375000000000000e-02,4.863281250000000000e-01,5.136718750000000000e-01
1.249700000000000000e+04,-7.421875000000000000e-02,9.985057329447153407e-01,9.985057329447153407e-01,7.421875000000000000e-02,4.628906250000000000e-01,5.371093750000000000e-01
1.249800000000000000e+04,-4.687500000000000000e-02,-4.595244698661002936e-01,4.595244698661002936e-01,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.249900000000000000e+04,-5.664062500000000000e-02,1.892383215493103066e-01,1.892383215493103066e-01,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.250000000000000000e+04,-7.031250000000000000e-02,2.162196755741603305e-01,2.162196755741603305e-01,7.031250000000000000e-02,4.648437500000000000e-01,5.351562500000000000e-01
1.250100000000000000e+04,-6.054687500000000000e-02,-1.495294400994087169e-01,1.495294400994087169e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.250200000000000000e+04,-7.617187500000000000e-02,2.295710537708117727e-01,2.295710537708117727e-01,7.617187500000000000e-02,4.619140625000000000e-01,5.380859375000000000e-01
1.250300000000000000e+04,-8.007812500000000000e-02,5.000978018261337255e-02,5.000978018261337255e-02,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.250400000000000000e+04,-5.859375000000000000e-02,-3.123701062480259694e-01,3.123701062480259694e-01,5.859375000000000000e-02,4.707031250000000000e-01,5.292968750000000000e-01
1.250500000000000000e+04,-4.882812500000000000e-02,-1.823181435246996607e-01,1.823181435246996607e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.250600000000000000e+04,-7.226562500000000000e-02,3.920354457278318883e-01,3.920354457278318883e-01,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.250700000000000000e+04,-4.101562500000000000e-02,-5.663849320077267713e-01,5.663849320077267713e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.250800000000000000e+04,1.953125000000000000e-03,-3.044034949405871604e+00,3.044034949405871604e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.250900000000000000e+04,1.171875000000000000e-02,1.791332929947984987e+00,1.791332929947984987e+00,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.251000000000000000e+04,-2.148437500000000000e-02,6.060970182490033054e-01,6.060970182490033054e-01,2.148437500000000000e-02,4.892578125000000000e-01,5.107421875000000000e-01
1.251100000000000000e+04,-2.539062500000000000e-02,1.670469241316578923e-01,1.670469241316578923e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.251200000000000000e+04,-1.953125000000000000e-02,-2.623524496179974186e-01,2.623524496179974186e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.251300000000000000e+04,-5.664062500000000000e-02,1.064677193319666593e+00,1.064677193319666593e+00,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.251400000000000000e+04,-2.539062500000000000e-02,-8.023247437016691741e-01,8.023247437016691741e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.251500000000000000e+04,-1.562500000000000000e-02,-4.854832016694445862e-01,4.854832016694445862e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.251600000000000000e+04,-1.953125000000000000e-02,2.231307520514471676e-01,2.231307520514471676e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.251700000000000000e+04,-1.953125000000000000e-03,-2.302124422710648766e+00,2.302124422710648766e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.251800000000000000e+04,1.757812500000000000e-02,2.196769595634274985e+00,2.196769595634274985e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.251900000000000000e+04,0.000000000000000000e+00,-9.774467397531761748e+00,9.774467397531761748e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.252000000000000000e+04,-1.757812500000000000e-02,9.774467397531761748e+00,9.774467397531761748e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.252100000000000000e+04,-1.562500000000000000e-02,-1.177759249750733872e-01,1.177759249750733872e-01,1.562500000000000000e-02,4.921875000000000000e-01,5.078125000000000000e-01
1.252200000000000000e+04,-4.101562500000000000e-02,9.650412787466700060e-01,9.650412787466700060e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.252300000000000000e+04,-8.984375000000000000e-02,7.841057084833416013e-01,7.841057084833416013e-01,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.252400000000000000e+04,-6.054687500000000000e-02,-3.946488063841462335e-01,3.946488063841462335e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.252500000000000000e+04,-4.492187500000000000e-02,-2.984872439268433375e-01,2.984872439268433375e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.252600000000000000e+04,-3.515625000000000000e-02,-2.451162746148716209e-01,2.451162746148716209e-01,3.515625000000000000e-02,4.824218750000000000e-01,5.175781250000000000e-01
1.252700000000000000e+04,-5.273437500000000000e-02,4.054556268514235562e-01,4.054556268514235562e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.252800000000000000e+04,-2.929687500000000000e-02,-5.877714949344827744e-01,5.877714949344827744e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.252900000000000000e+04,-6.640625000000000000e-02,8.182912494732934583e-01,8.182912494732934583e-01,6.640625000000000000e-02,4.667968750000000000e-01,5.332031250000000000e-01
1.253000000000000000e+04,-6.250000000000000000e-02,-6.062368065458034749e-02,6.062368065458034749e-02,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.253100000000000000e+04,-8.593750000000000000e-02,3.184493675424677761e-01,3.184493675424677761e-01,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.253200000000000000e+04,-7.226562500000000000e-02,-1.732695198278753068e-01,1.732695198278753068e-01,7.226562500000000000e-02,4.638671875000000000e-01,5.361328125000000000e-01
1.253300000000000000e+04,-4.492187500000000000e-02,-4.754152738353747409e-01,4.754152738353747409e-01,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.253400000000000000e+04,-5.468750000000000000e-02,1.967063191713624981e-01,1.967063191713624981e-01,5.468750000000000000e-02,4.726562500000000000e-01,5.273437500000000000e-01
1.253500000000000000e+04,-8.593750000000000000e-02,4.519784744918875496e-01,4.519784744918875496e-01,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.253600000000000000e+04,-7.812500000000000000e-02,-9.530901618217857418e-02,9.530901618217857418e-02,7.812500000000000000e-02,4.609375000000000000e-01,5.390625000000000000e-01
1.253700000000000000e+04,-1.035156250000000000e-01,2.814093198508023086e-01,2.814093198508023086e-01,1.035156250000000000e-01,4.482421875000000000e-01,5.517578125000000000e-01
1.253800000000000000e+04,-8.593750000000000000e-02,-1.861003036686237344e-01,1.861003036686237344e-01,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.253900000000000000e+04,-1.289062500000000000e-01,4.054612293578978566e-01,4.054612293578978566e-01,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.254000000000000000e+04,-1.562500000000000000e-01,1.923705350813083026e-01,1.923705350813083026e-01,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.254100000000000000e+04,-1.679687500000000000e-01,7.232021507075625522e-02,7.232021507075625522e-02,1.679687500000000000e-01,4.160156250000000000e-01,5.839843750000000000e-01
1.254200000000000000e+04,-1.406250000000000000e-01,-1.776800196222751982e-01,1.776800196222751982e-01,1.406250000000000000e-01,4.296875000000000000e-01,5.703125000000000000e-01
1.254300000000000000e+04,-1.347656250000000000e-01,-4.255930524229833978e-02,4.255930524229833978e-02,1.347656250000000000e-01,4.326171875000000000e-01,5.673828125000000000e-01
1.254400000000000000e+04,-2.089843750000000000e-01,4.387196946376024087e-01,4.387196946376024087e-01,2.089843750000000000e-01,3.955078125000000000e-01,6.044921875000000000e-01
1.254500000000000000e+04,-1.210937500000000000e-01,-5.456909764216768544e-01,5.456909764216768544e-01,1.210937500000000000e-01,4.394531250000000000e-01,5.605468750000000000e-01
1.254600000000000000e+04,-6.640625000000000000e-02,-6.007670597492018594e-01,6.007670597492018594e-01,6.640625000000000000e-02,4.667968750000000000e-01,5.332031250000000000e-01
1.254700000000000000e+04,-9.375000000000000000e-02,3.448360941913608535e-01,3.448360941913608535e-01,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.254800000000000000e+04,-9.375000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.254900000000000000e+04,-1.113281250000000000e-01,1.718485727326797274e-01,1.718485727326797274e-01,1.113281250000000000e-01,4.443359375000000000e-01,5.556640625000000000e-01
1.255000000000000000e+04,-8.984375000000000000e-02,-2.144077233884136291e-01,2.144077233884136291e-01,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.255100000000000000e+04,-1.347656250000000000e-01,4.054613979976493532e-01,4.054613979976493532e-01,1.347656250000000000e-01,4.326171875000000000e-01,5.673828125000000000e-01
1.255200000000000000e+04,-1.171875000000000000e-01,-1.397608293405592228e-01,1.397608293405592228e-01,1.171875000000000000e-01,4.414062500000000000e-01,5.585937500000000000e-01
1.255300000000000000e+04,-1.210937500000000000e-01,3.278954755648477715e-02,3.278954755648477715e-02,1.210937500000000000e-01,4.394531250000000000e-01,5.605468750000000000e-01
1.255400000000000000e+04,-1.289062500000000000e-01,6.251985649658342581e-02,6.251985649658342581e-02,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.255500000000000000e+04,-9.765625000000000000e-02,-2.776292541963756300e-01,2.776292541963756300e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.255600000000000000e+04,-1.093750000000000000e-01,1.133275881747786151e-01,1.133275881747786151e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.255700000000000000e+04,-1.347656250000000000e-01,2.087530913090880347e-01,2.087530913090880347e-01,1.347656250000000000e-01,4.326171875000000000e-01,5.673828125000000000e-01
1.255800000000000000e+04,-4.882812500000000000e-02,-1.015217620201096071e+00,1.015217620201096071e+00,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.255900000000000000e+04,-6.445312500000000000e-02,2.776267718391483008e-01,2.776267718391483008e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.256000000000000000e+04,-1.230468750000000000e-01,6.466197768449992722e-01,6.466197768449992722e-01,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.256100000000000000e+04,-1.386718750000000000e-01,1.195442349402842108e-01,1.195442349402842108e-01,1.386718750000000000e-01,4.306640625000000000e-01,5.693359375000000000e-01
1.256200000000000000e+04,-1.601562500000000000e-01,1.440384028642789360e-01,1.440384028642789360e-01,1.601562500000000000e-01,4.199218750000000000e-01,5.800781250000000000e-01
1.256300000000000000e+04,-8.007812500000000000e-02,-6.931409367159850898e-01,6.931409367159850898e-01,8.007812500000000000e-02,4.599609375000000000e-01,5.400390625000000000e-01
1.256400000000000000e+04,-8.203125000000000000e-02,2.409725425404163346e-02,2.409725425404163346e-02,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.256500000000000000e+04,-1.289062500000000000e-01,4.519806908868377882e-01,4.519806908868377882e-01,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.256600000000000000e+04,-1.171875000000000000e-01,-9.530940405306820296e-02,9.530940405306820296e-02,1.171875000000000000e-01,4.414062500000000000e-01,5.585937500000000000e-01
1.256700000000000000e+04,-1.015625000000000000e-01,-1.430995308322247084e-01,1.430995308322247084e-01,1.015625000000000000e-01,4.492187500000000000e-01,5.507812500000000000e-01
1.256800000000000000e+04,-3.710937500000000000e-02,-1.006787638515012517e+00,1.006787638515012517e+00,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.256900000000000000e+04,-8.203125000000000000e-02,7.932158825134676405e-01,7.932158825134676405e-01,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.257000000000000000e+04,-9.570312500000000000e-02,1.541489383503726884e-01,1.541489383503726884e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.257100000000000000e+04,-1.210937500000000000e-01,2.353118960398816739e-01,2.353118960398816739e-01,1.210937500000000000e-01,4.394531250000000000e-01,5.605468750000000000e-01
1.257200000000000000e+04,-1.191406250000000000e-01,-1.626038549480046669e-02,1.626038549480046669e-02,1.191406250000000000e-01,4.404296875000000000e-01,5.595703125000000000e-01
1.257300000000000000e+04,-1.757812500000000000e-01,3.889331016222628001e-01,3.889331016222628001e-01,1.757812500000000000e-01,4.121093750000000000e-01,5.878906250000000000e-01
1.257400000000000000e+04,-2.031250000000000000e-01,1.445804630032052618e-01,1.445804630032052618e-01,2.031250000000000000e-01,3.984375000000000000e-01,6.015625000000000000e-01
1.257500000000000000e+04,-1.367187500000000000e-01,-3.958932658978535635e-01,3.958932658978535635e-01,1.367187500000000000e-01,4.316406250000000000e-01,5.683593750000000000e-01
1.257600000000000000e+04,-1.445312500000000000e-01,5.556945579082905873e-02,5.556945579082905873e-02,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.257700000000000000e+04,-1.621093750000000000e-01,1.147747643531176198e-01,1.147747643531176198e-01,1.621093750000000000e-01,4.189453125000000000e-01,5.810546875000000000e-01
1.257800000000000000e+04,-1.191406250000000000e-01,-3.079645188715611770e-01,3.079645188715611770e-01,1.191406250000000000e-01,4.404296875000000000e-01,5.595703125000000000e-01
1.257900000000000000e+04,-1.562500000000000000e-01,2.711507770726921951e-01,2.711507770726921951e-01,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.258000000000000000e+04,-9.960937500000000000e-02,-4.501973627637820830e-01,4.501973627637820830e-01,9.960937500000000000e-02,4.501953125000000000e-01,5.498046875000000000e-01
1.258100000000000000e+04,-5.664062500000000000e-02,-5.645221868865824000e-01,5.645221868865824000e-01,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.258200000000000000e+04,-1.367187500000000000e-02,-1.421330195765388993e+00,1.421330195765388993e+00,1.367187500000000000e-02,4.931640625000000000e-01,5.068359375000000000e-01
1.258300000000000000e+04,-2.343750000000000000e-02,5.389660263068223323e-01,5.389660263068223323e-01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
1.258400000000000000e+04,0.000000000000000000e+00,-1.006213524846923590e+01,1.006213524846923590e+01,2.343750000000000000e-02,4.882812500000000000e-01,5.117187500000000000e-01
