t_M,M,C_mean,t_r,r,abs_r
399,-0.11328125,0.11328125,399,0.0,0.0
400,-0.11328125,0.11328125,400,0.0,0.0
401,-0.11328125,0.11328125,401,-0.10919827340686306,0.10919827340686306
402,-0.1015625,0.1015625,402,-0.08004188716913152,0.08004188716913152
403,-0.09375,0.09375,403,0.1361308167623818,0.1361308167623818
404,-0.107421875,0.107421875,404,-0.1786899674181157,0.1786899674181157
405,-0.08984375,0.08984375,405,0.24889359497223262,0.24889359497223262
406,-0.115234375,0.115234375,406,-0.10724454795134841,0.10724454795134841
407,-0.103515625,0.103515625,407,-0.01904800919601879,0.01904800919601879
408,-0.1015625,0.1015625,408,0.22314158210089063,0.22314158210089063
409,-0.126953125,0.126953125,409,-0.14903431323719474,0.14903431323719474
410,-0.109375,0.109375,410,0.03509100454316716,0.03509100454316716
411,-0.11328125,0.11328125,411,0.05043041948704596,0.05043041948704596
412,-0.119140625,0.119140625,412,0.15180483070221062,0.15180483070221062
413,-0.138671875,0.138671875,413,-0.014184531974596126,0.014184531974596126
414,-0.13671875,0.13671875,414,0.028170673793558754,0.028170673793558754
415,-0.140625,0.140625,415,0.04082171007779278,0.04082171007779278
416,-0.146484375,0.146484375,416,0.03922045059093682,0.03922045059093682
417,-0.15234375,0.15234375,417,0.16507875148033357,0.16507875148033357
418,-0.1796875,0.1796875,418,-0.12733866661083004,0.12733866661083004
419,-0.158203125,0.158203125,419,-0.17494024108059025,0.17494024108059025
420,-0.1328125,0.1328125,420,-0.045120087771834516,0.045120087771834516
421,-0.126953125,0.126953125,421,-0.04725250371218115,0.04725250371218115
422,-0.12109375,0.12109375,422,0.016000210267125947,0.016000210267125947
423,-0.123046875,0.123046875,423,0.07637238121688972,0.07637238121688972
424,-0.1328125,0.1328125,424,-0.014814973406712895,0.014814973406712895
425,-0.130859375,0.130859375,425,0.1127946790268628,0.1127946790268628
426,-0.146484375,0.146484375,426,-0.08338101532009112,0.08338101532009112
427,-0.134765625,0.134765625,427,-0.07522284153191228,0.07522284153191228
428,-0.125,0.125,428,-0.16989755532686512,0.16989755532686512
429,-0.10546875,0.10546875,429,0.05406672224954168,0.05406672224954168
430,-0.111328125,0.111328125,430,0.08408239282516128,0.08408239282516128
431,-0.12109375,0.12109375,431,0.09237259148401566,0.09237259148401566
432,-0.1328125,0.1328125,432,-0.014814973406712895,0.014814973406712895
433,-0.130859375,0.130859375,433,-0.07755761807730277,0.07755761807730277
434,-0.12109375,0.12109375,434,-0.06669080498184643,0.06669080498184643
435,-0.11328125,0.11328125,435,-0.053109343813612764,0.053109343813612764
436,-0.107421875,0.107421875,436,-0.0370409203972315,0.0370409203972315
437,-0.103515625,0.103515625,437,0.01869195411798774,0.01869195411798774
438,-0.10546875,0.10546875,438,0.08855259383336067,0.08855259383336067
439,-0.115234375,0.115234375,439,-0.20633444431649872,0.20633444431649872
440,-0.09375,0.09375,440,-0.23361204419784176,0.23361204419784176
441,-0.07421875,0.07421875,441,-0.37948340318454354,0.37948340318454354
442,-0.05078125,0.05078125,442,-0.2135694117566902,0.2135694117566902
443,-0.041015625,0.041015625,443,-0.04878894515227694,0.04878894515227694
444,-0.0390625,0.0390625,444,0.09530785258846652,0.09530785258846652
445,-0.04296875,0.04296875,445,-0.14659979964299508,0.14659979964299508
446,-0.037109375,0.037109375,446,0.35138990261570946,0.35138990261570946
447,-0.052734375,0.052734375,447,0.10535861939569058,0.10535861939569058
448,-0.05859375,0.05859375,448,0.2623603260654126,0.2623603260654126
449,-0.076171875,0.076171875,449,-0.4854996107948737,0.4854996107948737
450,-0.046875,0.046875,450,-0.4054544417259347,0.4054544417259347
451,-0.03125,0.03125,451,0.27192609665080125,0.27192609665080125
452,-0.041015625,0.041015625,452,-0.1541466164425196,0.1541466164425196
453,-0.03515625,0.03515625,453,0.20066552387870917,0.20066552387870917
454,-0.04296875,0.04296875,454,-0.20066552387870917,0.20066552387870917
455,-0.03515625,0.03515625,455,0.10535767129024265,0.10535767129024265
456,-0.0390625,0.0390625,456,-0.510808557681846,0.510808557681846
457,-0.0234375,0.0234375,457,-1.0985269626158813,1.0985269626158813
458,-0.0078125,0.0078125,458,1.1785663883727788,1.1785663883727788
459,-0.025390625,0.025390625,459,0.07410515907374382,0.07410515907374382
460,-0.02734375,0.02734375,460,0.06899043347790279,0.06899043347790279
461,-0.029296875,0.029296875,461,0.06453638787477756,0.06453638787477756
462,-0.03125,0.03125,462,0.060622739521955626,0.060622739521955626
463,-0.033203125,0.033203125,463,-0.060622739521955626,0.060622739521955626
464,-0.03125,0.03125,464,0.31844500408699083,0.31844500408699083
465,-0.04296875,0.04296875,465,0.0,0.0
466,-0.04296875,0.04296875,466,0.3429379946630058,0.3429379946630058
467,-0.060546875,0.060546875,467,0.12135896947605707,0.12135896947605707
468,-0.068359375,0.068359375,468,-0.12135896947605707,0.12135896947605707
469,-0.060546875,0.060546875,469,0.3501975497364067,0.3501975497364067
470,-0.0859375,0.0859375,470,-0.04651946152893993,0.04651946152893993
471,-0.08203125,0.08203125,471,-0.12675005829893538,0.12675005829893538
472,-0.072265625,0.072265625,472,-0.14517984771459247,0.14517984771459247
473,-0.0625,0.0625,473,-0.13352910694941977,0.13352910694941977
474,-0.0546875,0.0546875,474,-0.38775686955052,0.38775686955052
475,-0.037109375,0.037109375,475,0.38775686955052,0.38775686955052
476,-0.0546875,0.0546875,476,-0.4418225937862341,0.4418225937862341
477,-0.03515625,0.03515625,477,0.0,0.0
478,-0.03515625,0.03515625,478,0.10535767129024265,0.10535767129024265
479,-0.0390625,0.0390625,479,0.13975860332462897,0.13975860332462897
480,-0.044921875,0.044921875,480,0.23179700845209172,0.23179700845209172
481,-0.056640625,0.056640625,481,-0.23179700845209172,0.23179700845209172
482,-0.044921875,0.044921875,482,-0.30227301530119766,0.30227301530119766
483,-0.033203125,0.033203125,483,0.21130335712884563,0.21130335712884563
484,-0.041015625,0.041015625,484,-0.1541466164425196,0.1541466164425196
485,-0.03515625,0.03515625,485,0.47691328306696334,0.47691328306696334
486,-0.056640625,0.056640625,486,0.2962612892455634,0.2962612892455634
487,-0.076171875,0.076171875,487,0.16507775261333446,0.16507775261333446
488,-0.08984375,0.08984375,488,-0.21772077647561483,0.21772077647561483
489,-0.072265625,0.072265625,489,-0.3528155202510366,0.3528155202510366
490,-0.05078125,0.05078125,490,0.238406846362353,0.238406846362353
491,-0.064453125,0.064453125,491,-0.36100659994669115,0.36100659994669115
492,-0.044921875,0.044921875,492,-0.5705277352495775,0.5705277352495775
493,-0.025390625,0.025390625,493,-0.7731439423806612,0.7731439423806612
494,-0.01171875,0.01171875,494,-0.6930618581478294,0.6930618581478294
495,0.005859375,0.02734375,495,0.5107573664187006,0.5107573664187006
496,0.009765625,0.01953125,496,0.18230449172912877,0.18230449172912877
497,-0.01171875,0.00390625,497,-1.0984416511231698,1.0984416511231698
498,-0.00390625,-0.025390625,498,0.6930192051310522,0.6930192051310522
499,-0.0078125,0.00390625,499,-1.3859104839558674,1.3859104839558674
500,0.001953125,0.013671875,500,2.564476872328646,2.564476872328646
501,-0.025390625,0.03515625,501,-0.4854832016694446,0.4854832016694446
502,-0.015625,0.015625,502,0.3184362775377867,0.3184362775377867
503,-0.021484375,0.02734375,503,-0.3184362775377867,0.3184362775377867
504,-0.015625,0.015625,504,-0.6930831867033342,0.6930831867033342
505,-0.0078125,0.005859375,505,0.22311795426298886,0.22311795426298886
506,-0.009765625,0.01171875,506,0.18230449172912877,0.18230449172912877
507,-0.01171875,0.013671875,507,0.0,0.0
508,-0.01171875,0.01171875,508,0.9807759228070854,0.9807759228070854
509,-0.03125,0.03125,509,0.0,0.0
510,-0.03125,0.03125,510,-0.6931151820958688,0.6931151820958688
511,-0.015625,0.015625,511,0.6285787942210912,0.6285787942210912
512,-0.029296875,0.029296875,512,0.28767353937330187,0.28767353937330187
513,-0.0390625,0.0390625,513,-0.28767353937330187,0.28767353937330187
514,-0.029296875,0.029296875,514,0.23638159231877331,0.23638159231877331
515,-0.037109375,0.037109375,515,-0.0540657242357141,0.0540657242357141
516,-0.03515625,0.03515625,516,-1.098555403015367,1.098555403015367
517,-0.01171875,0.01171875,517,-0.18230449172912877,0.18230449172912877
518,-0.009765625,0.015625,518,0.33644298204607015,0.33644298204607015
519,-0.013671875,0.021484375,519,-0.33644298204607015,0.33644298204607015
520,0.009765625,0.060546875,520,0.4699652324403454,0.4699652324403454
521,0.015625,0.044921875,521,0.5595883607431884,0.5595883607431884
522,0.02734375,0.025390625,522,0.6190223297601718,0.6190223297601718
523,0.05078125,0.037109375,523,0.03773959865221377,0.03773959865221377
524,0.052734375,0.041015625,524,0.2876773317897001,0.2876773317897001
525,0.0703125,0.060546875,525,0.17767886202222183,0.17767886202222183
526,0.083984375,0.080078125,526,0.0,0.0
527,0.083984375,0.08203125,527,0.1508212227762984,0.1508212227762984
528,0.09765625,0.095703125,528,0.27762925419637563,0.27762925419637563
529,0.12890625,0.12890625,529,0.02985273498743224,0.02985273498743224
530,0.1328125,0.1328125,530,-0.1590633964658621,0.1590633964658621
531,0.11328125,0.11328125,531,0.06669080498184643,0.06669080498184643
532,0.12109375,0.12109375,532,0.03174844025216217,0.03174844025216217
533,0.125,0.125,533,-0.08134496149350445,0.08134496149350445
534,0.115234375,0.115234375,534,0.016806973684857507,0.016806973684857507
535,0.1171875,0.1171875,535,-0.3331410729196058,0.3331410729196058
536,0.083984375,0.083984375,536,-0.32720830212163055,0.32720830212163055
537,0.060546875,0.060546875,537,0.3501975497364067,0.3501975497364067
538,0.0859375,0.0859375,538,0.25885898003615315,0.25885898003615315
539,0.111328125,0.111328125,539,0.0512928452686765,0.0512928452686765
540,0.1171875,0.1171875,540,0.048789757823610724,0.048789757823610724
541,0.123046875,0.123046875,541,0.16092915875651714,0.16092915875651714
542,0.14453125,0.14453125,542,0.07796102255424864,0.07796102255424864
543,0.15625,0.15625,543,0.03681374179886898,0.03681374179886898
544,0.162109375,0.162109375,544,0.09201835642237777,0.09201835642237777
545,0.177734375,0.177734375,545,-0.02222301035006713,0.02222301035006713
546,0.173828125,0.173828125,546,0.011173236678390985,0.011173236678390985
547,0.17578125,0.17578125,547,-0.28030012464344667,0.28030012464344667
548,0.1328125,0.1328125,548,0.04317185372339449,0.04317185372339449
549,0.138671875,0.138671875,549,-0.014184531974596126,0.014184531974596126
550,0.13671875,0.13671875,550,0.15822293483887506,0.15822293483887506
551,0.16015625,0.16015625,551,0.11506865110374687,0.11506865110374687
552,0.1796875,0.1796875,552,-0.03315201972636461,0.03315201972636461
553,0.173828125,0.173828125,553,0.011173236678390985,0.011173236678390985
554,0.17578125,0.17578125,554,-0.16907528209722833,0.16907528209722833
555,0.1484375,0.1484375,555,0.12361317261841398,0.12361317261841398
556,0.16796875,0.16796875,556,-0.11054117854193146,0.11054117854193146
557,0.150390625,0.150390625,557,0.2613632347927577,0.2613632347927577
558,0.1953125,0.1953125,558,0.09530971435205426,0.09530971435205426
559,0.21484375,0.21484375,559,0.018018422386178568,0.018018422386178568
560,0.21875,0.21875,560,0.06899256672639353,0.06899256672639353
561,0.234375,0.234375,561,-0.15276205034854318,0.15276205034854318
562,0.201171875,0.201171875,562,0.13595500434823493,0.13595500434823493
563,0.23046875,0.23046875,563,-0.1959727065993344,0.1959727065993344
564,0.189453125,0.189453125,564,-0.042111258325522316,0.042111258325522316
565,0.181640625,0.181640625,565,-0.03278963931147327,0.03278963931147327
566,0.17578125,0.17578125,566,-0.04546210947881435,0.04546210947881435
567,0.16796875,0.16796875,567,0.12036300711580994,0.12036300711580994
568,0.189453125,0.189453125,568,0.09811736265721893,0.09811736265721893
569,0.208984375,0.208984375,569,-0.02843779729100926,0.02843779729100926
570,0.203125,0.203125,570,0.0,0.0
571,0.203125,0.203125,571,-0.029270236070836342,0.029270236070836342
572,0.197265625,0.197265625,572,-0.04040932929537333,0.04040932929537333
573,0.189453125,0.189453125,573,0.06001770225109948,0.06001770225109948
574,0.201171875,0.201171875,574,-0.03960893725267889,0.03960893725267889
575,0.193359375,0.193359375,575,-0.010152318691668105,0.010152318691668105
576,0.19140625,0.19140625,576,0.020202602828263805,0.020202602828263805
577,0.1953125,0.1953125,577,-0.0100502841365957,0.0100502841365957
578,0.193359375,0.193359375,578,-0.08425988896374004,0.08425988896374004
579,0.177734375,0.177734375,579,0.06385112396531945,0.06385112396531945
580,0.189453125,0.189453125,580,0.04040932929537333,0.04040932929537333
581,0.197265625,0.197265625,581,-0.02000056429695274,0.02000056429695274
582,0.193359375,0.193359375,582,0.03960893725267889,0.03960893725267889
583,0.201171875,0.201171875,583,-0.15739132644796827,0.15739132644796827
584,0.171875,0.171875,584,-0.17327062054394604,0.17327062054394604
585,0.14453125,0.14453125,585,0.0,0.0
586,0.14453125,0.14453125,586,0.013422928080522478,0.013422928080522478
587,0.146484375,0.146484375,587,0.11332795388315753,0.11332795388315753
588,0.1640625,0.1640625,588,-0.04878985940943137,0.04878985940943137
589,0.15625,0.15625,589,0.12883209822124675,0.12883209822124675
590,0.177734375,0.177734375,590,-0.011049773671676144,0.011049773671676144
591,0.17578125,0.17578125,591,0.08515734394374808,0.08515734394374808
592,0.19140625,0.19140625,592,0.040005129732795686,0.040005129732795686
593,0.19921875,0.19921875,593,0.09352560983370095,0.09352560983370095
594,0.21875,0.21875,594,0.16430235865351017,0.16430235865351017
595,0.2578125,0.2578125,595,-0.14660286175424697,0.14660286175424697
596,0.22265625,0.22265625,596,0.08408275501629037,0.08408275501629037
597,0.2421875,0.2421875,597,-0.11075088071446193,0.11075088071446193
598,0.216796875,0.216796875,598,0.11075088071446193,0.11075088071446193
599,0.2421875,0.2421875,599,0.0923729558060773,0.0923729558060773
600,0.265625,0.265625,600,0.0,0.0
601,0.265625,0.265625,601,0.13076976970474963,0.13076976970474963
602,0.302734375,0.302734375,602,-0.1455847993004633,0.1455847993004633
603,0.26171875,0.26171875,603,0.05091990073811492,0.05091990073811492
604,0.275390625,0.275390625,604,-0.043484950553418944,0.043484950553418944
605,0.263671875,0.263671875,605,-0.01492559318542619,0.01492559318542619
606,0.259765625,0.259765625,606,-0.16296062816287682,0.16296062816287682
607,0.220703125,0.220703125,607,-0.28473506967394036,0.28473506967394036
608,0.166015625,0.166015625,608,-0.09884520881936032,0.09884520881936032
609,0.150390625,0.150390625,609,0.19948815788145424,0.19948815788145424
610,0.18359375,0.18359375,610,0.041672474083039646,0.041672474083039646
611,0.19140625,0.19140625,611,-0.10763007050362128,0.10763007050362128
612,0.171875,0.171875,612,-0.1335305614608726,0.1335305614608726
613,0.150390625,0.150390625,613,0.0,0.0
614,0.150390625,0.150390625,614,0.07503470527004419,0.07503470527004419
615,0.162109375,0.162109375,615,0.04706722724246748,0.04706722724246748
616,0.169921875,0.169921875,616,0.0,0.0
617,0.169921875,0.169921875,617,-0.2612137425419254,0.2612137425419254
618,0.130859375,0.130859375,618,0.29511509805015956,0.29511509805015956
619,0.17578125,0.17578125,619,0.09530966263541618,0.09530966263541618
620,0.193359375,0.193359375,620,-0.041242740778686615,0.041242740778686615
621,0.185546875,0.185546875,621,0.03109042208701851,0.03109042208701851
622,0.19140625,0.19140625,622,0.059423119059457186,0.059423119059457186
623,0.203125,0.203125,623,-0.12260167995523163,0.12260167995523163
624,0.1796875,0.1796875,624,0.07333087958744255,0.07333087958744255
625,0.193359375,0.193359375,625,-0.11778238919528938,0.11778238919528938
626,0.171875,0.171875,626,0.011299489881482216,0.011299489881482216
627,0.173828125,0.173828125,627,0.054658106539099416,0.054658106539099416
628,0.18359375,0.18359375,628,0.03141602777628716,0.03141602777628716
629,0.189453125,0.189453125,629,0.06001770225109948,0.06001770225109948
630,0.201171875,0.201171875,630,0.08376948362214964,0.08376948362214964
631,0.21875,0.21875,631,0.2513134124120182,0.2513134124120182
632,0.28125,0.28125,632,-0.11000048177919153,0.11000048177919153
633,0.251953125,0.251953125,633,0.20909104899478925,0.20909104899478925
634,0.310546875,0.310546875,634,-0.14892275929341414,0.14892275929341414
635,0.267578125,0.267578125,635,-0.1492956996081165,0.1492956996081165
636,0.23046875,0.23046875,636,0.008438832183979672,0.008438832183979672
